month,agent,A_prev,A_curr,labor_net,transfer,consumption,W_resources,residual,viol_C_neg,viol_C_gt_W,viol_resid
203,0,8360.76606968226,14322.914730816145,315.13815167794803,0.0,0.0,8675.904221360208,-5647.010509455937,0.0,0.0,1.0
204,0,14322.914730816145,19763.825158235657,315.1439929035878,0.0,0.0,14638.058723719732,-5125.766434515925,0.0,0.0,1.0
205,0,19763.825158235657,25468.582248850966,0.0,0.0,0.0,19763.825158235657,-5704.757090615309,0.0,0.0,1.0
206,0,25468.582248850966,30056.110841667225,318.0566021422153,0.0,0.0,25786.638850993182,-4269.471990674043,0.0,0.0,1.0
207,0,30056.110841667225,35343.00590848571,318.2220801863125,0.0,0.0,30374.332921853536,-4968.672986632177,0.0,0.0,1.0
208,0,35343.00590848571,14628.141517382483,318.1503675008693,0.0,26005.584919791083,35661.156275986585,-4972.570161186981,0.0,0.0,1.0
209,0,14628.141517382483,6140.938884532681,316.981313283132,0.0,13049.49512963195,14945.122830665614,-4245.311183499018,0.0,0.0,1.0
210,0,6140.938884532681,3402.4414693270774,316.80095354044096,0.0,7939.030095096516,6457.739838073122,-4883.731726350471,0.0,1.0,1.0
211,0,3402.4414693270774,2071.4137916350846,316.65650264508884,0.0,6559.477006844434,3719.0979719721663,-4911.792826507352,0.0,1.0,1.0
212,0,2071.4137916350846,2063.4278686834123,315.9716525722514,0.0,4814.665026927963,2387.385444207336,-4490.707451404039,0.0,1.0,1.0
213,0,2063.4278686834123,1968.614512974158,313.7882800961457,0.0,4593.43386360637,2377.216148779558,-4184.832227800971,0.0,1.0,1.0
214,0,1968.614512974158,1642.2865349885897,0.0,0.0,5200.574027463868,1968.614512974158,-4874.2460494783,0.0,1.0,1.0
215,0,1642.2865349885897,1995.8516669217088,310.9742053496507,0.0,4656.987222817322,1953.2607403382403,-4699.57814940079,0.0,1.0,1.0
216,0,1995.8516669217088,2248.374040026993,307.8303722762478,0.0,5043.29272957417,2303.6820391979563,-4987.984730403206,0.0,1.0,1.0
217,0,2248.374040026993,1345.6832409443396,0.0,0.0,4261.33026299041,2248.374040026993,-3358.6394639077566,0.0,1.0,1.0
218,0,1345.6832409443396,1395.2723461838023,302.22449541550384,0.0,4418.362429582042,1647.9077363598435,-4165.727039406001,0.0,1.0,1.0
219,0,1395.2723461838023,1694.154827503292,297.5691199407208,0.0,3953.0279308410163,1692.841466124523,-3954.341292219785,0.0,1.0,1.0
220,0,1694.154827503292,1571.4330398349002,0.0,0.0,4976.204626143853,1694.154827503292,-4853.482838475461,0.0,1.0,1.0
221,0,1571.4330398349002,1157.3493603703455,290.4641845675923,0.0,4629.397441481384,1861.8972244024926,-3924.8495774492367,0.0,1.0,1.0
222,0,1157.3493603703455,1737.5088244531198,0.0,0.0,4054.1872570572814,1157.3493603703455,-4634.346721140056,0.0,1.0,1.0
223,0,1737.5088244531198,1064.77234694251,0.0,0.0,4259.089387770041,1737.5088244531198,-3586.352910259431,0.0,1.0,1.0
224,0,1064.77234694251,1373.903773390769,281.91975924063416,0.0,4350.695282404101,1346.6921061831442,-4377.906949611725,0.0,1.0,1.0
225,0,1373.903773390769,1726.332115496402,0.0,0.0,4028.1082694916054,1373.903773390769,-4380.536611597238,0.0,1.0,1.0
226,0,1726.332115496402,1308.3627824943233,276.01280242747754,0.0,4143.148811232025,2002.3449179238794,-3449.1666758024685,0.0,1.0,1.0
227,0,1308.3627824943233,1862.2626683894086,275.82454131886675,0.0,4345.279559575287,1584.18732381319,-4623.354904151505,0.0,1.0,1.0
228,0,1862.2626683894086,1941.609303892109,275.20609264685424,0.0,4530.421709081588,2137.468761036263,-4334.562251937434,0.0,1.0,1.0
229,0,1941.609303892109,1452.8680655485186,272.7069605921525,0.0,4600.748874236976,2214.3162644842614,-3839.3006753012332,0.0,1.0,1.0
230,0,1452.8680655485186,1669.1274245317727,269.3043398914894,0.0,3894.630657240805,1722.172405440008,-3841.585676332569,0.0,1.0,1.0
231,0,1669.1274245317727,1234.826069097212,0.0,0.0,3910.2825521411723,1669.1274245317727,-3475.9811967066116,0.0,1.0,1.0
232,0,1234.826069097212,1591.0208815359915,265.4559755508591,0.0,3712.3820569173145,1500.282044648071,-3803.120893805235,0.0,1.0,1.0
233,0,1591.0208815359915,1555.9849331956111,0.0,0.0,3630.631510789761,1591.0208815359915,-3595.5955624493804,0.0,1.0,1.0
234,0,1555.9849331956111,1892.37555277707,0.0,0.0,2838.563329165605,1555.9849331956111,-3174.953948747064,0.0,1.0,1.0
235,0,1892.37555277707,1634.8347164989627,0.0,0.0,3814.6143384975812,1892.37555277707,-3557.073502219474,0.0,1.0,1.0
236,0,1634.8347164989627,2120.1965608967507,0.0,0.0,3180.2948413451254,1634.8347164989627,-3665.6566857429134,0.0,1.0,1.0
237,0,2120.1965608967507,1786.0966483077082,0.0,0.0,4167.558846051321,2120.1965608967507,-3833.4589334622783,0.0,1.0,1.0
238,0,1786.0966483077082,1243.3267148083587,255.19507234292962,0.0,3937.201263559802,2041.2917206506377,-3139.236257717523,0.0,1.0,1.0
239,0,1243.3267148083587,1508.9210967764893,0.0,0.0,3520.8158924784766,1243.3267148083587,-3786.410274446607,0.0,1.0,1.0
240,0,1508.9210967764893,1881.960018947274,0.0,0.0,2822.9400284209105,1508.9210967764893,-3195.978950591695,0.0,1.0,1.0
1,1,2944.810005357551,2944.810005357551,559.1414114887034,0.0,3747.9400068187024,3503.9514168462542,-3188.798595329999,0.0,1.0,1.0
2,1,2944.810005357551,2184.2076545936507,0.0,0.0,6216.591016920389,2944.810005357551,-5455.988666156489,0.0,1.0,1.0
3,1,2184.2076545936507,2644.4431979629207,556.3000664746033,0.0,5619.441795671208,2740.507721068254,-5523.377272565875,0.0,1.0,1.0
4,1,2644.4431979629207,2391.788453619971,556.1274156476692,0.0,5580.839725113266,3200.57061361059,-4772.057565122646,0.0,1.0,1.0
5,1,2391.788453619971,2139.0112050140096,555.8974613224499,0.0,5500.314527178883,2947.685914942421,-4691.639817250471,0.0,1.0,1.0
6,1,2139.0112050140096,2449.330060636079,555.8554594424393,0.0,5204.826378851669,2694.866664456449,-4959.289775031299,0.0,1.0,1.0
7,1,2449.330060636079,2137.2701867069445,556.0032211581085,0.0,5495.837622960715,3005.3332817941873,-4627.774527873472,0.0,1.0,1.0
8,1,2137.2701867069445,3471.0531974323267,0.0,0.0,3471.0531974323267,2137.2701867069445,-4804.836208157709,0.0,1.0,1.0
9,1,3471.0531974323267,4294.7771825598065,555.6482899164712,0.0,4294.7771825598065,4026.701487348798,-4562.852877770815,0.0,1.0,1.0
10,1,4294.7771825598065,2755.0027375246264,0.0,0.0,5854.380817239833,4294.7771825598065,-4314.606372204653,0.0,1.0,1.0
11,1,2755.0027375246264,2600.668869583831,554.129302405007,0.0,6068.227362362273,3309.1320399296333,-5359.7641920164715,0.0,1.0,1.0
12,1,2600.668869583831,2004.5180204253766,555.2862343039254,0.0,6162.75766797446,3155.9551038877566,-5011.320584512079,0.0,1.0,1.0
13,1,2004.5180204253766,2344.7864415894255,556.1575962997474,0.0,5471.168363708662,2560.675616725124,-5255.279188572963,0.0,1.0,1.0
14,1,2344.7864415894255,2522.4574323375,556.7405899904398,0.0,5885.734008787502,2901.5270315798653,-5506.664409545137,0.0,1.0,1.0
15,1,2522.4574323375,2423.4208877248993,557.7152996852926,0.0,6231.653711292597,3080.172732022793,-5574.901866994704,0.0,1.0,1.0
16,1,2423.4208877248993,2729.8966335031982,560.9698486420967,0.0,5801.0303461942985,2984.390736366996,-5546.536243330501,0.0,1.0,1.0
17,1,2729.8966335031982,8551.295337974025,561.2705004502747,0.0,0.0,3291.167133953473,-5260.1282040205515,0.0,0.0,1.0
18,1,8551.295337974025,4423.8294365606,0.0,0.0,10322.268685308072,8551.295337974025,-6194.802783894647,0.0,1.0,1.0
19,1,4423.8294365606,3145.388788029919,0.0,0.0,6683.951174563579,4423.8294365606,-5405.510526032898,0.0,1.0,1.0
20,1,3145.388788029919,2763.5113430951405,569.7700632675051,0.0,6448.193133888664,3715.158851297424,-5496.545625686381,0.0,1.0,1.0
21,1,2763.5113430951405,2919.2220268660976,575.1099363297275,0.0,6203.346807090459,3338.621279424868,-5783.947554531689,0.0,1.0,1.0
22,1,2919.2220268660976,2665.807563616635,579.8318649249834,0.0,6220.217648438816,3499.053891791081,-5386.97132026437,0.0,1.0,1.0
23,1,2665.807563616635,3044.818811568145,585.1764065184,0.0,6470.239974582309,3250.9839701350347,-6264.074816015419,0.0,1.0,1.0
24,1,3044.818811568145,10137.187338088457,588.7337166695755,0.0,0.0,3633.5525282377207,-6503.634809850737,0.0,0.0,1.0
25,1,10137.187338088457,16974.13945674937,589.1407874634201,0.0,0.0,10726.328125551878,-6247.811331197492,0.0,0.0,1.0
26,1,16974.13945674937,11874.618126745772,590.6709743832848,0.0,11874.618126745772,17564.810431132653,-6184.425822358891,0.0,0.0,1.0
27,1,11874.618126745772,9206.007734669312,596.2383255958458,0.0,9206.007734669312,12470.856452341619,-5941.159016997006,0.0,0.0,1.0
28,1,9206.007734669312,6737.761480453759,602.5399804609212,0.0,8575.332793304784,9808.547715130233,-5504.54655862831,0.0,0.0,1.0
29,1,6737.761480453759,13525.347885089337,607.311928768297,0.0,0.0,7345.0734092220555,-6180.274475867282,0.0,0.0,1.0
30,1,13525.347885089337,8795.911558159583,608.2306655866539,0.0,11194.796528566745,14133.578550675991,-5857.129536050337,0.0,0.0,1.0
31,1,8795.911558159583,4654.612070494724,609.9313109183161,0.0,10860.761497821026,9405.8428690779,-6109.53069923785,0.0,1.0,1.0
32,1,4654.612070494724,10933.647155525618,613.5999366920764,0.0,0.0,5268.212007186801,-5665.435148338816,0.0,0.0,1.0
33,1,10933.647155525618,5087.98041754368,613.6851307865722,0.0,11871.954307601925,11547.33228631219,-5412.602438833415,0.0,1.0,1.0
34,1,5087.98041754368,3899.267269291775,615.1019715990932,0.0,8285.942947245025,5703.0823891427735,-6482.127827394026,0.0,1.0,1.0
35,1,3899.267269291775,3194.192941051989,615.1405586167696,0.0,7453.1168624546435,4514.407827908544,-6132.901975598088,0.0,1.0,1.0
36,1,3194.192941051989,3064.2915265743723,615.9761974654265,0.0,6511.619493970542,3810.1691385174154,-5765.741882027499,0.0,1.0,1.0
37,1,3064.2915265743723,2689.864393953055,0.0,0.0,6276.35025255713,3064.2915265743723,-5901.923119935813,0.0,1.0,1.0
38,1,2689.864393953055,2781.930672648352,617.0872993075184,0.0,6491.171569512822,3306.951693260573,-5966.150548900601,0.0,1.0,1.0
39,1,2781.930672648352,2985.784888886991,0.0,0.0,6344.792888884859,2781.930672648352,-6548.6471051234985,0.0,1.0,1.0
40,1,2985.784888886991,2617.601129368648,616.2217967879307,0.0,6107.735968526846,3602.0066856749218,-5123.330412220572,0.0,1.0,1.0
41,1,2617.601129368648,1748.4496570685296,0.0,0.0,5536.757247383676,2617.601129368648,-4667.605775083558,0.0,1.0,1.0
42,1,1748.4496570685296,2438.329811058966,613.7016602536181,0.0,5689.436225804255,2362.151317322148,-5765.614719541072,0.0,1.0,1.0
43,1,2438.329811058966,1525.9173682831142,0.0,0.0,6103.669473132458,2438.329811058966,-5191.257030356606,0.0,1.0,1.0
44,1,1525.9173682831142,1758.1077021953006,611.1201777003873,0.0,5567.341056951784,2137.0375459835013,-5188.411213163583,0.0,1.0,1.0
45,1,1758.1077021953006,2346.618802329662,609.6523341741,0.0,5475.443872102544,2367.7600363694005,-5454.302638062805,0.0,1.0,1.0
46,1,2346.618802329662,1840.8136886375132,605.0066759579937,0.0,5829.243347352127,2951.6254782876554,-4718.431557701984,0.0,1.0,1.0
47,1,1840.8136886375132,1954.2110806102655,598.504421416411,0.0,4559.825854757289,2439.318110053924,-4074.71882531363,0.0,1.0,1.0
48,1,1954.2110806102655,2294.465461633781,596.9244719175614,0.0,5279.390801260778,2551.135552527827,-5022.720710366732,0.0,1.0,1.0
49,1,2294.465461633781,2609.6282568763263,590.8794685801729,0.0,6089.1325993780965,2885.3449302139543,-5813.415926040469,0.0,1.0,1.0
50,1,2609.6282568763263,2062.989036944884,0.0,0.0,4813.6410862047305,2609.6282568763263,-4267.001866273288,0.0,1.0,1.0
51,1,2062.989036944884,1483.120302678185,580.3423729308776,0.0,5932.481210712743,2643.3314098757614,-4772.270103515166,0.0,1.0,1.0
52,1,1483.120302678185,2037.6535251360147,0.0,0.0,4754.524891984034,1483.120302678185,-5309.058114441864,0.0,1.0,1.0
53,1,2037.6535251360147,1428.9246316798435,566.8477117563938,0.0,5715.698526719376,2604.5012368924085,-4540.12192150681,0.0,1.0,1.0
54,1,1428.9246316798435,1538.9316839045541,558.8301623825644,0.0,4873.283665697756,1987.7547940624079,-4424.460555539902,0.0,1.0,1.0
55,1,1538.9316839045541,2003.511598621596,0.0,0.0,4674.860396783726,1538.9316839045541,-5139.440311500768,0.0,1.0,1.0
56,1,2003.511598621596,1214.6724777214968,0.0,0.0,4858.689910885989,2003.511598621596,-4069.8507899858896,0.0,1.0,1.0
57,1,1214.6724777214968,2165.8723173257986,545.1194112575768,0.0,5053.702073760198,1759.7918889790735,-5459.782502106923,0.0,1.0,1.0
58,1,2165.8723173257986,1705.257750526429,539.7584789872838,0.0,5399.982876667023,2705.630796313082,-4399.60983088037,0.0,1.0,1.0
59,1,1705.257750526429,1904.233984389878,532.2732878094614,0.0,4443.212630243051,2237.53103833589,-4109.915576297039,0.0,1.0,1.0
60,1,1904.233984389878,2052.651954980327,529.2707644594336,0.0,4789.521228287431,2433.504748849312,-4408.668434418446,0.0,1.0,1.0
61,1,2052.651954980327,2681.6994700852542,0.0,0.0,4022.549205127881,2052.651954980327,-4651.596720232808,0.0,1.0,1.0
62,1,2681.6994700852542,3386.4715556947476,0.0,0.0,3386.4715556947476,2681.6994700852542,-4091.243641304241,0.0,1.0,1.0
63,1,3386.4715556947476,2400.32687773581,0.0,0.0,5600.762714716892,3386.4715556947476,-4614.6180367579545,0.0,1.0,1.0
64,1,2400.32687773581,2355.1480283749406,518.6194365298763,0.0,5004.68956029675,2918.946314265686,-4440.891274406004,0.0,1.0,1.0
65,1,2355.1480283749406,2282.6841751091015,0.0,0.0,4431.092810505903,2355.1480283749406,-4358.628957240064,0.0,1.0,1.0
66,1,2282.6841751091015,1984.0399929503228,0.0,0.0,4216.084985019438,2282.6841751091015,-3917.4408028606595,0.0,1.0,1.0
67,1,1984.0399929503228,2149.5408930093863,518.2712142087935,0.0,5527.390867738422,2502.3112071591163,-5174.620553588691,0.0,1.0,1.0
68,1,2149.5408930093863,2711.6204094244736,518.9187992244936,0.0,4067.43061413671,2668.4596922338797,-4110.591331327304,0.0,1.0,1.0
69,1,2711.6204094244736,4912.224648029853,519.2955520066814,0.0,3274.8164320199016,3230.9159614311548,-4956.1251186186,0.0,1.0,1.0
70,1,4912.224648029853,4801.862897122699,519.6764762676571,0.0,4801.862897122699,5431.90112429751,-4171.824669947888,0.0,0.0,1.0
71,1,4801.862897122699,4609.632162966945,521.3214053099732,0.0,5866.8045710488395,5323.184302432672,-5153.252431583112,0.0,1.0,1.0
72,1,4609.632162966945,9867.004962119692,521.8095237971552,0.0,0.0,5131.441686764099,-4735.563275355593,0.0,0.0,1.0
73,1,9867.004962119692,6888.403726558474,0.0,0.0,8767.05928834715,9867.004962119692,-5788.4580527859325,0.0,0.0,1.0
74,1,6888.403726558474,5951.261368091504,528.0703724122463,0.0,6986.263345150897,7416.474098970721,-5521.05061427168,0.0,0.0,1.0
75,1,5951.261368091504,5191.887258455402,530.2533626342021,0.0,6607.856510761422,6481.514730725706,-5318.229038491118,0.0,1.0,1.0
76,1,5191.887258455402,4487.500360708461,533.4185495475435,0.0,6731.250541062692,5725.305808002946,-5493.445093768207,0.0,1.0,1.0
77,1,4487.500360708461,10762.6336923304,539.066422868447,0.0,0.0,5026.566783576908,-5736.0669087534925,0.0,0.0,1.0
78,1,10762.6336923304,16734.20406179374,545.8155366411914,0.0,0.0,11308.449228971593,-5425.7548328221455,0.0,0.0,1.0
79,1,16734.20406179374,22591.321423862602,553.8528511375761,0.0,0.0,17288.056912931315,-5303.264510931287,0.0,0.0,1.0
80,1,22591.321423862602,28148.197505644348,0.0,0.0,0.0,22591.321423862602,-5556.876081781746,0.0,0.0,1.0
81,1,28148.197505644348,33833.20474347722,0.0,0.0,0.0,28148.197505644348,-5685.00723783287,0.0,0.0,1.0
82,1,33833.20474347722,39522.15771659002,0.0,0.0,0.0,33833.20474347722,-5688.952973112806,0.0,0.0,1.0
83,1,39522.15771659002,45969.46747191186,572.1710903993868,0.0,0.0,40094.32880698941,-5875.138664922451,0.0,0.0,1.0
84,1,45969.46747191186,26282.8765202415,576.1615163794937,0.0,26282.8765202415,46545.628988291355,-6020.124052191648,0.0,0.0,1.0
85,1,26282.8765202415,14606.108853915848,581.5128314888797,0.0,18589.59308680199,26864.38935173038,-6331.312588987457,0.0,0.0,1.0
86,1,14606.108853915848,21166.107194361706,583.1875667570341,0.0,0.0,15189.296420672883,-5976.810773688823,0.0,0.0,1.0
87,1,21166.107194361706,12228.428698140253,588.8712102940272,0.0,15563.45470672396,21754.978404655732,-6036.9050002084805,0.0,0.0,1.0
88,1,12228.428698140253,18764.724513980895,0.0,0.0,0.0,12228.428698140253,-6536.295815840642,0.0,0.0,1.0
89,1,18764.724513980895,12617.343320969609,595.8176893520509,0.0,12617.343320969609,19360.542203332945,-5874.144438606272,0.0,0.0,1.0
90,1,12617.343320969609,8515.026293799585,605.7123145974614,0.0,10837.306192108566,13223.05563556707,-6129.276850341081,0.0,0.0,1.0
91,1,8515.026293799585,6158.678380430116,608.9473758264268,0.0,9238.017570645172,9123.973669626012,-6272.722281449276,0.0,1.0,1.0
92,1,6158.678380430116,5726.760359130821,613.3466151820915,0.0,7288.604093439229,6772.024995612207,-6243.339456957842,0.0,1.0,1.0
93,1,5726.760359130821,5695.5346685836685,620.5362419402751,0.0,7248.862305470126,6347.296601071096,-6597.100372982698,0.0,1.0,1.0
94,1,5695.5346685836685,5401.777970524119,0.0,0.0,6874.990144303425,5695.5346685836685,-6581.233446243876,0.0,1.0,1.0
95,1,5401.777970524119,5443.985657495356,0.0,0.0,6390.765771842374,5401.777970524119,-6432.973458813611,0.0,1.0,1.0
96,1,5443.985657495356,5828.50881504728,624.1886837221117,0.0,7273.466257018366,6068.174341217467,-7033.800730848179,0.0,1.0,1.0
97,1,5828.50881504728,6262.483600605344,627.5298231067902,0.0,7351.611183319318,6456.03863815407,-7158.056145770592,0.0,1.0,1.0
98,1,6262.483600605344,6090.131364142988,631.7403204691079,0.0,7751.076281636531,6894.223921074452,-6946.983724705067,0.0,1.0,1.0
99,1,6090.131364142988,5831.226361509772,631.9742999627712,0.0,7421.560823739711,6722.105664105759,-6530.681521143723,0.0,1.0,1.0
100,1,5831.226361509772,5084.6020402131835,632.6885523055254,0.0,7626.903060319775,6463.914913815297,-6247.590186717662,0.0,1.0,1.0
101,1,5084.6020402131835,5577.087154526053,632.6264362538416,0.0,7098.110923942252,5717.228476467025,-6957.969602001281,0.0,1.0,1.0
102,1,5577.087154526053,4535.080414568291,0.0,0.0,6802.620621852436,5577.087154526053,-5760.613881894674,0.0,1.0,1.0
103,1,4535.080414568291,4494.557850384418,0.0,0.0,5720.346355034716,4535.080414568291,-5679.823790850843,0.0,1.0,1.0
104,1,4494.557850384418,3183.722310259848,626.0002641280163,0.0,7428.685390606314,5120.558114512434,-5491.849586353728,0.0,1.0,1.0
105,1,3183.722310259848,2317.5360419431026,625.6518337488419,0.0,7338.864132819824,3809.37414400869,-5847.026030754236,0.0,1.0,1.0
106,1,2317.5360419431026,2685.905645815871,0.0,0.0,6267.113173570368,2317.5360419431026,-6635.482777443137,0.0,1.0,1.0
107,1,2685.905645815871,1610.301555634559,614.0445140836193,0.0,6441.206222538236,3299.9501598994902,-4751.557618273305,0.0,1.0,1.0
108,1,1610.301555634559,1680.1356242530378,0.0,0.0,4964.698624324966,1610.301555634559,-5034.532692943445,0.0,1.0,1.0
109,1,1680.1356242530378,2269.2932349818293,601.9763835750998,0.0,5295.017548290936,2282.1120078281374,-5282.198775444628,0.0,1.0,1.0
110,1,2269.2932349818293,1795.9686694188931,599.053905180766,0.0,7183.8746776755725,2868.347140162595,-6111.49620693187,0.0,1.0,1.0
111,1,1795.9686694188931,1918.3336140991496,597.9221329564099,0.0,6074.723111313974,2393.890802375303,-5599.165923037821,0.0,1.0,1.0
112,1,1918.3336140991496,2344.3575760257645,596.7755148785664,0.0,5470.167677393451,2515.109128977716,-5299.4161244415,0.0,1.0,1.0
113,1,2344.3575760257645,3255.6755908405094,592.386268273721,0.0,4883.513386260764,2936.7438442994853,-5202.445132801788,0.0,1.0,1.0
114,1,3255.6755908405094,2366.433953251426,0.0,0.0,5521.679224253327,3255.6755908405094,-4632.437586664244,0.0,1.0,1.0
115,1,2366.433953251426,2339.485748526815,576.6379058705827,0.0,5458.800079895902,2943.0718591220084,-4855.213969300708,0.0,1.0,1.0
116,1,2339.485748526815,2486.818014863504,568.5888093828011,0.0,5802.575368014845,2908.074557909616,-5381.318824968732,0.0,1.0,1.0
117,1,2486.818014863504,2037.798270454844,0.0,0.0,4754.862631061305,2486.818014863504,-4305.842886652646,0.0,1.0,1.0
118,1,2037.798270454844,1473.4801519175053,556.5908831538286,0.0,5893.920607670023,2594.3891536086726,-4773.011605978856,0.0,1.0,1.0
